0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,13,16,15,11,7,10,6,1,6,10,4,6,10,4,6,11,12,14,11,9,0,5,9,13,11,13,3,5,7,11,4,9,12,10,17,20,0,11,18,3,13,8,9,8,3,8,9,27,29,40
10,13,16,15,11,7,11,6,2,6,10,5,6,10,4,6,11,12,14,11,9,0,5,9,13,11,14,3,5,7,11,4,9,12,10,17,20,0,12,18,3,13,9,9,8,7,9,12,27,39,43
11,13,16,15,11,7,11,7,2,6,10,5,6,10,4,6,11,12,14,11,9,0,5,10,13,11,14,3,5,7,12,4,9,13,10,17,20,0,12,18,3,13,9,10,8,1,8,24,31,34,44
11,13,16,15,11,7,11,7,2,6,10,5,7,11,5,6,11,12,14,11,9,0,5,10,13,12,14,3,5,7,12,4,9,13,11,17,20,0,13,18,3,13,9,10,8,13,14,15,26,35,39
11,13,16,15,11,7,11,7,2,6,10,5,7,12,5,6,11,12,15,12,9,0,5,10,13,12,14,3,5,7,12,4,9,13,12,17,20,1,13,19,3,13,9,10,8,14,19,20,35,38,40
11,13,16,16,11,7,11,7,2,6,10,5,7,12,6,6,11,12,15,12,10,0,5,10,13,12,14,3,5,7,12,4,10,13,12,17,20,1,14,19,4,13,9,10,8,4,15,21,33,39,41
11,13,16,16,11,7,11,7,2,7,10,6,8,12,7,6,11,12,15,12,10,0,5,10,14,12,14,3,6,7,12,4,10,13,12,17,20,1,14,19,4,13,9,10,8,10,12,13,15,25,29
11,13,17,16,11,7,11,7,2,7,11,6,8,12,7,6,11,12,15,12,10,0,5,10,14,12,14,3,6,7,12,4,10,13,12,17,21,1,15,19,5,13,10,10,8,3,11,37,39,41,43
11,13,17,16,11,7,12,7,2,7,11,6,8,12,7,7,11,12,15,12,10,0,5,10,14,12,14,3,6,7,13,4,10,13,12,18,22,2,15,19,5,13,10,10,8,7,16,31,36,37,38
11,13,17,16,11,7,12,7,2,8,12,6,8,12,7,7,11,12,15,12,10,0,6,11,14,12,14,3,6,7,13,4,10,13,12,19,23,2,15,19,5,13,10,10,8,10,11,23,24,36,37
12,13,18,17,11,8,12,7,2,8,12,6,8,13,7,7,11,12,15,12,10,0,6,11,14,12,14,3,6,7,13,4,10,13,12,19,23,2,15,19,6,13,10,10,8,1,3,4,6,14,41
12,14,18,17,12,8,12,7,2,9,12,6,8,13,7,7,11,13,15,12,10,0,6,11,14,12,14,3,6,7,14,5,10,13,12,19,23,2,15,19,6,13,10,10,8,2,5,10,18,31,32
12,14,18,17,12,9,12,8,2,9,12,6,8,13,7,7,11,14,15,12,10,0,6,11,14,12,14,3,6,7,15,5,10,13,12,19,23,3,15,19,6,13,10,10,9,6,8,18,31,38,45
12,15,18,17,12,9,13,8,2,9,12,6,8,13,8,7,11,14,15,12,10,0,6,12,14,12,14,3,6,8,15,5,10,13,12,19,23,3,15,19,6,13,10,10,10,2,7,15,24,30,45
12,15,18,17,12,9,13,8,2,9,12,6,9,13,8,7,11,14,15,12,10,0,6,12,14,12,14,3,6,8,15,5,11,13,12,19,24,3,15,20,7,13,10,10,11,13,33,37,40,41,45
13,15,18,17,12,9,13,8,2,9,12,6,9,13,9,7,11,14,16,12,10,0,6,12,14,12,14,3,6,8,15,5,11,13,12,19,24,3,15,21,7,14,10,11,11,1,15,19,40,42,44
13,15,18,17,12,10,13,8,2,9,12,7,9,13,9,7,11,14,16,12,10,0,6,13,14,12,15,3,6,8,15,5,11,13,13,19,25,3,15,21,7,14,10,11,11,6,12,24,27,35,37
14,15,18,17,12,10,13,8,2,9,12,8,9,13,9,7,12,14,16,12,10,0,6,13,14,12,15,4,6,8,15,5,11,13,14,19,25,3,15,21,8,14,10,11,11,1,12,17,28,35,41
14,15,19,17,12,10,13,8,2,9,12,8,9,14,9,7,12,14,16,12,10,0,6,13,14,12,15,4,6,8,15,5,12,13,14,19,26,4,15,21,8,15,10,11,11,3,14,33,37,38,42
14,15,19,17,12,10,13,9,2,9,12,8,10,14,9,7,12,15,16,12,10,0,6,13,14,12,15,4,6,8,15,6,12,13,14,19,26,4,16,21,8,15,10,11,12,8,13,18,32,39,45
14,15,20,17,12,10,14,10,2,9,12,8,10,14,9,7,12,16,16,13,10,0,6,13,14,12,15,4,6,8,15,6,12,13,14,19,26,4,16,21,8,16,10,11,12,3,7,8,18,20,42
14,15,20,17,12,10,14,10,2,9,12,8,10,14,9,7,13,17,16,13,10,0,6,13,14,12,15,4,6,8,16,7,13,14,14,19,26,4,16,21,8,16,10,11,12,17,18,31,32,33,34
15,15,20,17,12,10,14,10,3,9,12,8,10,14,9,7,14,17,16,13,11,0,6,13,14,12,15,4,7,8,16,7,14,14,14,19,26,4,16,21,8,16,10,11,12,1,9,17,21,29,33
15,15,20,17,12,11,14,10,3,10,12,8,10,14,9,7,15,17,16,13,11,0,6,13,14,12,15,4,7,9,16,7,14,14,14,19,27,5,16,21,8,16,10,11,12,6,10,17,30,37,38
16,15,20,18,12,11,14,10,3,10,12,9,10,14,9,8,15,18,16,13,11,0,6,13,14,12,15,4,7,9,16,7,14,14,14,19,27,6,16,21,8,16,10,11,12,1,4,12,16,18,38
16,15,21,18,12,11,14,11,3,10,12,9,10,14,10,8,15,18,16,13,11,0,6,13,14,12,16,4,7,10,16,7,14,14,14,19,27,6,16,21,8,16,10,11,13,3,8,15,27,30,45
16,15,21,18,12,12,14,11,3,10,13,9,10,14,10,8,15,18,17,14,11,0,6,13,14,12,16,5,7,10,16,8,14,14,14,19,27,6,16,21,8,16,10,11,13,6,11,19,20,28,32
16,15,21,18,13,12,14,11,4,10,13,9,10,14,10,8,15,18,17,14,11,0,6,13,14,12,17,5,8,10,16,8,14,14,14,19,28,6,16,22,8,16,10,11,13,5,9,27,29,37,40
17,15,22,18,13,12,14,11,4,10,13,9,10,14,10,8,15,18,17,15,11,0,6,13,15,12,17,5,8,10,16,8,14,14,14,20,28,6,16,22,8,16,10,11,14,1,3,20,25,36,45
17,15,22,18,13,12,15,11,5,11,13,10,10,14,10,8,15,18,17,15,11,0,6,13,15,13,17,5,8,10,16,8,14,14,14,20,28,7,16,22,8,16,10,11,14,7,9,10,12,26,38
17,15,22,18,13,12,16,11,5,11,14,10,11,14,10,8,15,18,17,15,11,0,6,13,15,13,17,5,8,10,16,8,15,14,14,20,29,7,16,22,8,16,11,11,14,7,11,13,33,37,43
17,15,22,18,13,12,16,11,5,11,14,10,12,14,10,8,15,18,18,16,11,0,6,13,15,13,17,5,8,10,16,9,15,14,14,20,29,8,16,22,8,17,11,11,14,13,19,20,32,38,42
17,16,22,18,13,12,16,11,5,11,14,10,12,15,10,8,16,18,18,16,11,0,6,13,15,13,17,5,8,11,16,9,15,14,14,20,29,9,16,22,8,17,11,11,15,2,14,17,30,38,45
17,16,22,19,13,12,16,11,5,12,14,10,12,15,10,9,16,18,18,16,11,0,6,13,15,14,17,5,8,11,16,9,16,14,14,20,29,9,16,22,9,17,11,11,15,4,10,16,26,33,41
17,16,22,19,13,12,17,12,5,12,14,10,12,15,10,9,16,19,18,16,12,0,7,13,15,14,17,5,8,11,16,9,16,14,14,20,29,9,17,22,9,17,11,11,15,7,8,18,21,23,39
17,16,22,20,13,12,17,12,5,12,14,10,12,15,10,9,16,20,18,16,12,0,8,13,15,14,17,5,8,12,16,9,16,15,14,20,29,9,17,22,10,17,11,11,15,4,18,23,30,34,41
17,16,22,20,14,12,17,12,5,12,14,10,12,15,11,9,16,20,18,16,13,0,9,13,16,14,17,5,8,12,16,9,16,15,14,20,29,9,17,22,10,17,11,11,16,5,15,21,23,25,45
17,16,22,20,14,12,17,12,5,12,14,10,12,16,12,9,17,20,19,16,13,0,9,13,16,14,17,5,8,12,16,9,16,15,14,20,30,9,17,22,10,17,11,11,17,14,15,17,19,37,45
18,17,22,20,15,12,17,12,5,12,15,10,12,16,12,9,17,21,19,16,13,0,9,13,16,14,17,5,8,12,16,9,16,15,14,21,30,9,17,22,10,17,11,11,17,1,2,5,11,18,36
19,17,22,20,16,12,17,12,5,12,15,10,12,16,12,9,17,21,20,16,13,0,9,13,16,14,17,6,8,12,16,9,16,16,14,21,30,9,17,22,11,17,11,11,17,1,5,19,28,34,41
19,17,22,21,16,12,17,12,5,12,15,11,12,16,12,9,17,21,20,16,13,0,9,14,16,14,18,7,8,12,16,10,16,16,14,21,30,9,17,22,11,17,11,11,17,4,12,24,27,28,32
19,18,23,21,17,13,17,12,5,12,15,12,12,16,12,9,17,21,20,17,13,0,9,14,16,14,18,7,8,12,16,10,16,16,14,21,30,9,17,22,11,17,11,11,17,2,3,5,6,12,20
19,18,23,21,17,13,17,12,6,12,15,12,12,16,12,9,18,21,20,17,13,0,9,14,16,14,18,7,8,12,16,10,16,17,15,21,30,9,17,22,11,17,12,11,18,9,17,34,35,43,45
19,18,23,21,17,13,17,12,6,12,15,12,12,16,13,9,19,21,21,17,13,0,9,14,16,14,18,7,8,12,16,10,16,18,15,21,30,10,17,22,12,17,12,11,18,15,17,19,34,38,41
20,18,23,21,17,13,17,12,6,12,15,12,13,16,13,9,19,21,21,17,13,0,9,14,16,14,18,7,8,12,16,10,17,18,16,21,30,10,17,22,12,17,13,11,19,1,13,33,35,43,45
20,18,23,21,17,13,17,12,6,13,16,12,13,16,13,9,19,21,21,17,14,0,9,14,16,14,19,7,8,12,17,10,17,18,16,21,30,10,18,22,12,17,13,11,19,10,11,21,27,31,39
19,17,23,20,16,12,16,11,5,13,16,11,12,15,12,8,18,20,20,16,13,0,8,13,15,13,18,6,7,11,16,9,16,17,15,21,29,9,18,21,11,16,12,10,18,3,10,11,22,36,39
19,18,23,20,16,12,16,11,5,13,16,11,12,15,12,8,19,20,21,17,13,0,8,13,15,13,18,6,7,11,16,9,16,18,15,21,29,9,18,21,11,16,12,10,19,2,17,19,20,34,45
18,17,22,19,16,11,15,11,4,12,15,10,11,14,11,7,18,19,20,16,12,0,7,12,14,12,17,6,6,10,15,8,16,17,14,20,28,8,17,20,10,16,11,9,18,5,8,22,28,33,42
18,17,22,19,16,11,15,11,4,12,15,10,11,14,11,8,18,19,21,16,12,0,8,12,15,12,17,6,6,10,15,8,16,17,14,20,28,8,17,20,11,16,11,9,19,16,19,23,25,41,45
18,17,22,19,16,11,15,11,4,12,15,11,11,14,11,8,18,20,21,17,13,0,8,12,16,12,17,6,6,10,15,8,16,18,14,20,28,8,17,20,11,16,11,9,19,12,18,20,21,25,34
18,17,22,19,16,11,15,11,5,12,15,11,11,14,11,8,18,21,21,17,13,0,8,12,16,12,17,6,7,10,15,9,16,18,14,20,28,9,17,20,11,16,12,9,19,9,18,29,32,38,43
18,17,22,19,16,11,15,11,5,13,15,11,11,15,12,8,18,21,21,17,13,0,8,12,16,12,17,6,7,10,15,10,16,18,14,21,28,9,17,20,11,17,12,9,19,10,14,15,32,36,42
18,18,22,20,16,11,15,11,5,13,15,11,11,15,12,8,18,21,21,17,14,0,8,12,17,12,17,6,7,10,15,10,17,18,14,22,28,9,17,20,11,17,12,9,19,2,4,21,25,33,36
18,18,22,20,16,11,16,11,5,13,15,11,11,15,12,8,19,21,21,18,14,0,8,12,17,12,17,6,7,10,15,11,17,18,14,22,28,9,17,20,11,17,12,10,20,7,17,20,32,44,45
18,18,22,20,16,11,16,11,5,13,15,11,11,15,12,9,19,21,21,18,14,0,9,12,18,12,17,6,7,10,15,11,18,18,14,23,28,9,18,20,11,17,12,10,20,16,23,25,33,36,39
18,18,22,20,16,12,16,11,5,13,15,12,12,15,12,9,20,21,21,18,14,0,9,12,18,12,17,6,7,10,15,12,18,18,14,23,28,9,18,20,11,17,12,11,20,6,12,13,17,32,44
19,18,22,20,16,13,16,11,6,13,15,12,12,15,12,10,21,21,21,18,14,0,9,12,18,12,17,7,7,10,15,12,18,18,14,23,28,9,18,20,11,17,12,11,20,1,6,9,16,17,28
19,18,22,20,16,13,16,11,7,13,15,12,12,15,12,10,22,21,22,18,14,0,9,12,18,12,17,7,7,11,15,12,18,18,15,23,28,9,18,20,11,18,12,11,20,9,17,19,30,35,42
19,18,23,21,16,13,16,11,7,13,15,12,12,15,12,11,23,21,23,19,14,0,9,12,18,12,17,7,7,11,15,12,18,18,15,23,28,9,18,20,11,18,12,11,20,3,4,16,17,19,20
19,18,23,22,16,13,16,11,8,13,15,12,12,16,12,11,23,21,23,19,14,0,9,12,18,13,17,7,7,11,16,12,18,18,15,23,28,9,18,20,11,18,12,12,20,4,9,14,26,31,44
19,18,23,22,16,13,16,11,8,13,15,12,12,16,12,12,24,21,23,19,14,0,9,12,18,13,17,7,7,11,16,12,18,19,15,24,28,9,18,20,11,19,12,12,21,16,17,34,36,42,45
19,18,23,22,17,13,16,11,8,13,15,12,12,17,12,12,24,21,23,19,14,0,9,12,18,13,18,7,7,12,16,12,18,19,15,24,28,9,19,20,11,19,13,12,21,5,14,27,30,39,43
19,18,23,22,17,13,16,11,8,13,15,12,13,17,13,12,24,21,23,19,15,0,9,12,18,13,18,7,8,12,16,12,18,19,15,24,28,9,20,20,11,19,14,12,21,13,15,21,29,39,43
19,18,23,22,18,13,16,11,9,13,15,12,13,17,13,13,24,21,23,19,15,0,10,12,18,14,18,7,8,12,16,12,18,19,15,24,28,9,20,20,11,19,14,12,22,5,9,16,23,26,45
19,18,24,22,19,13,16,11,9,13,15,12,13,17,13,13,24,21,23,20,15,0,10,12,18,14,18,7,8,12,16,12,18,20,16,24,28,9,20,20,11,19,14,13,22,3,5,20,34,35,44
20,18,24,22,20,13,16,11,9,13,15,12,13,18,13,13,24,22,23,20,15,0,10,12,18,14,18,7,8,12,16,13,18,20,16,24,29,9,20,20,11,19,14,13,22,1,5,14,18,32,37
20,19,24,22,20,13,16,11,9,13,15,12,14,18,13,13,24,22,23,20,15,0,10,12,18,14,18,7,8,12,16,13,18,21,16,24,29,10,20,20,11,20,14,13,23,2,13,34,38,42,45
20,19,24,22,20,14,16,12,9,13,15,12,14,19,13,13,24,22,23,20,16,0,10,12,18,14,18,7,8,13,16,13,18,21,16,24,30,10,20,20,11,20,14,13,23,6,8,14,21,30,37
20,19,24,22,20,14,16,12,9,13,15,12,14,19,13,13,24,23,23,20,16,0,10,13,18,15,18,7,9,13,16,13,18,22,16,24,30,11,20,20,11,20,14,13,23,18,24,26,29,34,38
21,19,24,22,20,14,16,13,9,13,15,12,14,19,13,13,24,23,24,20,16,0,10,13,18,15,18,7,9,13,16,13,18,23,16,24,30,11,21,20,11,20,15,13,23,1,8,19,34,39,43
22,19,24,22,20,14,16,13,9,13,15,12,15,20,13,13,24,23,24,20,16,0,10,13,18,15,18,7,9,13,16,13,19,24,16,24,30,11,21,20,11,20,16,13,23,1,13,14,33,34,43
23,19,24,22,20,14,16,13,9,14,15,12,15,20,13,13,25,23,24,20,16,0,10,13,18,15,18,7,10,13,17,13,19,24,16,24,30,11,21,20,11,20,17,13,23,1,10,17,29,31,43
24,20,24,22,20,14,16,13,9,14,15,12,15,20,14,13,25,23,24,20,16,0,10,13,18,15,18,8,10,13,17,13,19,25,16,24,30,11,21,20,11,20,17,13,24,1,2,15,28,34,45
24,20,24,22,20,14,16,13,9,14,15,12,15,20,15,13,25,23,24,21,16,0,11,13,18,15,18,8,11,13,17,13,19,25,16,24,30,11,22,20,11,21,17,13,24,15,20,23,29,39,42
23,19,23,21,20,13,15,12,8,13,14,11,15,20,14,12,24,22,23,20,15,0,10,12,17,14,17,7,10,12,16,12,18,24,15,23,29,10,21,19,10,20,16,13,24,5,13,14,22,44,45
23,19,24,21,20,13,15,13,8,13,14,11,16,20,14,12,24,22,23,20,15,0,10,12,17,14,18,7,10,12,16,13,18,24,15,23,29,10,21,19,10,21,16,13,24,3,8,13,27,32,42
23,19,25,21,20,13,15,13,8,13,14,11,16,21,14,12,25,22,23,21,15,0,10,13,17,14,18,7,10,12,17,13,18,24,15,23,29,10,21,19,10,21,16,13,24,3,14,17,20,24,31
23,19,25,21,21,13,15,13,8,13,14,11,17,22,14,12,25,22,23,22,15,0,10,14,18,14,18,7,10,12,17,13,18,24,15,23,29,10,21,19,10,21,16,13,24,5,13,14,20,24,25
24,19,25,21,21,13,15,14,8,13,14,11,17,22,14,12,25,23,23,22,15,0,10,15,18,14,18,7,11,12,17,13,19,24,15,23,29,10,21,19,10,21,16,13,24,1,8,18,24,29,33
24,19,25,21,22,13,15,14,8,13,14,11,17,22,14,12,25,23,23,22,15,0,10,15,19,14,19,7,12,12,17,13,19,25,15,24,29,10,21,19,10,21,16,13,24,5,25,27,29,34,36
24,19,25,21,23,13,15,14,8,13,14,11,17,22,14,13,26,23,23,23,15,0,10,15,19,15,19,7,12,12,17,13,19,25,15,24,29,10,21,19,11,21,16,13,24,5,16,17,20,26,41
23,18,24,20,22,12,14,13,7,12,14,10,16,21,13,13,25,22,23,22,14,0,9,14,18,14,18,6,12,11,16,12,18,24,14,24,28,9,20,18,10,20,15,12,23,11,16,19,22,29,36
23,18,24,20,22,12,14,13,7,12,14,10,16,22,13,13,25,22,24,22,14,0,9,14,18,14,18,6,12,11,16,12,18,24,14,25,28,9,20,18,10,20,16,13,24,14,19,36,43,44,45
23,18,24,20,23,12,14,14,7,12,14,10,16,22,13,13,25,22,24,22,14,0,9,14,18,14,18,6,13,12,16,12,18,24,15,25,28,9,20,18,10,20,16,14,24,5,8,29,30,35,44
23,19,24,20,23,12,14,15,7,12,14,10,16,23,13,13,25,22,24,22,14,0,9,14,19,14,18,6,14,12,16,12,18,24,15,25,28,9,20,18,10,20,16,14,25,2,8,14,25,29,45
23,19,24,20,23,12,14,15,7,13,14,10,16,24,13,13,25,23,24,22,15,0,9,14,19,14,18,6,14,12,16,12,18,24,15,26,29,9,20,18,10,20,16,14,25,10,14,18,21,36,37
24,19,24,20,23,12,14,15,8,14,14,11,16,24,13,13,25,23,24,22,16,0,9,14,19,14,18,6,14,12,16,12,18,24,15,26,29,9,20,19,10,20,16,14,25,1,9,10,12,21,40
25,19,24,20,23,12,14,15,8,15,14,11,16,24,13,13,25,23,25,23,16,0,9,15,19,14,18,6,14,12,16,12,18,24,15,26,29,9,20,20,10,20,16,14,25,1,10,19,20,24,40
25,19,24,21,23,12,14,15,8,15,14,11,16,24,13,14,25,23,25,23,16,0,10,15,20,14,18,6,14,12,16,12,18,24,16,26,29,9,20,21,10,20,16,14,25,4,16,23,25,35,40
25,19,24,21,24,12,14,15,8,16,14,11,16,24,13,15,25,23,25,23,16,0,10,16,20,14,19,6,14,12,16,12,18,24,17,26,29,9,20,21,10,20,16,14,25,5,10,16,24,27,35
24,19,24,20,23,11,13,14,7,15,13,10,15,23,12,14,24,22,24,22,15,0,9,15,19,13,19,5,13,12,15,11,17,23,16,25,28,8,19,21,9,19,15,13,24,2,3,22,27,30,40
24,19,24,20,23,11,13,14,7,15,14,11,15,24,12,14,24,22,24,22,16,0,9,15,19,13,19,5,13,12,15,12,17,23,16,25,28,9,19,21,9,19,15,13,24,11,12,14,21,32,38
24,20,24,20,24,11,14,14,7,15,14,11,15,25,12,15,24,22,24,22,16,0,9,15,19,13,19,5,13,12,15,12,17,23,16,25,28,9,19,22,9,19,15,13,24,2,5,7,14,16,40
24,20,24,20,25,11,14,14,7,15,14,11,15,25,13,15,24,22,24,22,17,0,9,15,20,14,19,5,13,13,15,12,17,23,16,25,28,9,19,22,9,19,15,13,24,5,15,21,25,26,30
24,20,24,20,26,11,14,14,7,15,14,12,15,25,13,15,24,22,25,22,17,0,9,15,20,15,20,5,13,13,15,12,17,23,16,25,28,9,19,22,9,19,15,14,24,5,12,19,26,27,44
23,19,24,19,25,10,13,13,6,14,13,11,14,24,12,14,23,21,24,21,16,0,8,14,20,14,19,4,13,12,14,12,16,22,15,24,27,8,18,21,8,18,14,14,23,3,22,25,29,32,44
23,19,24,19,25,10,13,13,6,14,14,11,14,24,12,14,23,21,24,21,17,0,8,15,20,14,19,4,13,13,14,12,16,22,15,24,27,8,19,21,8,18,14,14,24,11,21,24,30,39,45
23,19,24,19,25,10,13,13,6,14,14,11,14,24,12,14,24,21,24,22,17,0,8,15,20,14,19,4,13,13,14,12,16,22,16,25,27,8,19,21,9,18,15,14,24,17,20,35,36,41,43
23,19,24,19,25,10,13,13,6,14,14,11,14,24,12,15,24,22,24,22,17,0,8,16,20,14,19,4,13,13,14,12,16,22,16,25,27,8,19,21,9,19,15,15,25,16,18,24,42,44,45
23,19,24,19,25,10,14,13,7,14,14,11,14,24,13,15,24,22,24,22,17,0,8,16,20,15,20,4,13,13,14,12,16,22,16,25,27,8,19,21,9,20,15,15,25,7,9,15,26,27,42
23,19,24,19,25,10,14,14,7,14,15,11,14,25,13,16,24,23,24,22,18,0,8,16,20,15,20,4,13,13,14,12,16,22,16,25,27,8,19,21,9,20,15,15,25,8,11,14,16,18,21
23,19,24,19,25,10,14,14,7,14,15,11,14,25,14,16,24,23,24,22,18,0,8,16,20,16,20,4,13,13,14,12,16,22,16,25,28,8,19,21,9,21,16,15,26,15,26,37,42,43,45
23,19,24,19,25,10,14,14,7,14,16,11,15,25,15,16,25,23,24,22,18,0,8,16,21,16,20,4,13,13,14,12,16,23,16,25,28,8,19,21,9,21,16,15,26,11,13,15,17,25,34
23,19,24,20,25,10,14,15,7,14,16,11,15,25,15,16,25,23,25,22,18,0,8,16,22,16,21,4,13,13,14,12,16,23,16,25,28,8,19,21,9,21,16,15,27,4,8,19,25,27,45
24,19,24,20,25,10,14,15,7,14,17,11,16,25,15,16,25,23,25,22,18,0,8,17,22,16,21,5,13,13,14,12,16,23,16,25,28,8,19,22,9,21,16,15,27,1,11,13,24,28,40
23,18,23,19,24,10,13,14,6,13,16,10,15,24,14,15,24,22,24,21,17,0,7,16,21,15,20,4,13,12,13,11,15,22,15,24,28,7,18,21,8,20,16,14,27,6,22,29,37,43,45
22,17,22,18,24,9,12,13,5,12,15,9,14,23,13,14,23,21,23,20,16,0,6,15,20,14,19,3,13,11,13,10,14,22,14,23,27,6,18,20,7,19,15,13,26,5,22,29,31,34,39
21,16,21,17,23,9,11,12,4,12,14,8,13,22,12,13,22,20,22,19,15,0,5,14,19,13,18,2,12,10,13,9,13,21,14,22,26,5,17,20,6,18,14,12,25,6,10,22,31,35,40
22,17,21,17,23,9,11,13,4,12,14,8,13,22,12,13,23,20,22,19,15,0,5,14,19,14,18,2,12,10,13,9,13,21,14,22,27,5,17,20,6,18,14,12,25,1,2,8,17,26,37
23,17,21,17,24,9,11,13,4,13,14,9,13,22,12,14,23,20,22,20,15,0,5,14,19,14,18,2,12,10,13,9,13,21,14,22,27,5,17,20,6,18,14,12,25,1,5,10,12,16,20
22,16,20,16,23,8,10,12,3,13,13,8,12,21,12,13,22,19,21,19,14,0,4,14,18,13,18,1,11,9,12,8,12,20,13,21,26,4,16,19,5,18,13,11,24,10,15,22,24,27,42
22,16,20,17,23,8,10,12,3,13,13,8,12,21,13,13,22,19,21,19,14,0,4,14,18,13,18,2,11,9,12,8,13,20,13,21,27,4,16,20,5,18,13,11,24,4,15,28,33,37,40
21,15,19,16,22,7,9,11,2,12,13,7,11,20,12,12,21,18,20,18,13,0,3,14,17,12,17,1,10,8,11,8,12,19,12,21,26,4,15,19,4,17,12,10,23,11,22,24,32,36,38
21,15,19,16,22,7,10,11,2,12,13,8,11,20,12,12,21,18,21,18,14,0,3,14,17,12,17,1,11,8,11,9,12,19,12,21,26,4,15,19,4,17,12,10,23,7,12,19,21,29,32
21,15,19,17,22,7,11,11,2,13,13,8,11,20,12,12,21,18,22,18,14,0,3,14,17,12,17,1,11,8,12,9,12,19,12,21,26,4,15,20,4,17,12,10,23,4,7,10,19,31,40
22,15,19,17,22,7,11,11,2,13,13,8,11,20,12,12,21,18,22,18,14,0,3,14,17,13,17,1,11,8,13,9,12,20,12,21,26,4,15,21,4,17,13,10,23,1,26,31,34,40,43
23,15,19,17,22,7,11,12,3,13,13,8,11,20,12,12,22,18,22,18,14,0,3,14,17,13,17,1,12,8,13,10,12,20,12,21,26,4,15,21,4,17,13,10,23,1,8,9,17,29,32
23,15,19,17,22,7,12,12,3,13,13,8,11,20,12,13,22,19,22,19,14,0,4,14,17,14,17,1,12,8,13,10,12,20,12,21,26,4,15,21,4,17,13,10,23,7,16,18,20,23,26
23,15,19,17,22,7,12,12,3,13,13,8,11,20,12,14,23,19,22,19,14,0,4,14,17,14,17,2,12,8,13,10,12,20,12,21,27,4,16,22,4,17,13,10,23,16,17,28,37,39,40
22,14,18,16,21,6,11,11,2,13,13,7,10,19,11,13,22,19,21,18,13,0,3,13,16,13,16,2,11,7,12,9,11,19,11,20,26,3,16,21,3,16,12,9,22,10,11,18,22,28,39
23,14,19,16,21,6,12,12,2,13,13,7,10,19,11,13,22,19,21,18,13,0,3,14,16,13,16,2,11,7,12,9,11,19,11,20,26,3,16,21,3,17,12,9,22,1,3,7,8,24,42
23,14,19,16,21,6,12,12,3,13,13,7,10,19,11,14,22,19,21,18,13,0,3,14,16,13,16,3,11,7,12,9,11,19,11,20,26,3,16,22,4,17,13,9,22,9,16,28,40,41,43
23,13,18,15,20,5,11,11,2,12,12,6,10,18,10,13,21,18,20,18,12,0,2,13,16,12,15,3,10,6,11,8,10,18,10,19,25,2,15,21,3,16,12,8,21,1,13,20,22,25,28
23,13,18,15,20,5,11,11,2,12,13,6,10,18,11,13,21,18,20,19,12,0,2,13,16,13,15,3,10,6,12,8,10,18,11,19,25,2,15,21,3,16,12,8,21,11,15,20,26,31,35
23,13,18,15,20,5,11,11,2,12,13,6,10,18,11,13,21,19,20,20,12,0,2,13,16,13,15,3,10,6,13,8,10,19,11,19,25,2,15,22,3,16,12,8,22,18,20,31,34,40,45
22,12,17,14,19,4,10,10,1,11,12,6,10,17,10,12,21,18,19,19,11,0,1,12,16,12,14,2,9,5,12,7,10,18,10,18,24,1,14,21,2,15,11,7,21,12,13,17,22,25,33
22,12,17,14,19,4,10,10,1,12,12,6,10,17,11,12,21,18,19,20,11,0,2,12,16,12,14,2,9,5,12,7,10,18,10,18,24,1,14,21,2,16,11,8,21,10,15,20,23,42,44
23,13,17,14,19,4,10,10,2,12,12,6,10,17,11,12,22,18,20,20,11,0,2,12,16,12,14,2,9,5,12,7,10,18,10,18,24,1,14,21,2,17,11,8,21,1,2,9,17,19,42
23,13,17,14,19,4,10,10,3,12,12,6,10,17,11,12,22,18,20,20,12,0,2,12,16,12,15,2,9,5,12,7,10,19,10,18,24,1,14,21,3,17,12,8,21,9,21,27,34,41,43
23,13,17,14,19,5,10,10,3,12,12,7,10,17,11,12,22,19,20,20,12,0,2,12,16,12,15,2,9,5,13,7,10,19,10,18,24,2,14,21,3,17,13,8,21,6,12,18,31,38,43
22,12,16,13,19,4,9,9,3,11,11,6,9,16,11,11,21,18,20,19,11,0,1,11,15,11,14,1,8,4,12,6,9,18,9,18,23,1,13,20,2,16,12,7,20,5,9,15,19,22,36
21,11,15,12,18,3,8,8,2,11,10,5,8,16,10,10,20,17,19,18,10,0,0,11,14,10,13,1,7,3,11,5,8,17,8,17,23,0,12,19,1,15,11,6,19,10,14,22,24,28,37
21,11,15,12,19,3,8,8,2,11,10,5,8,16,10,10,20,17,19,19,11,0,0,12,14,10,13,1,7,3,11,5,9,17,8,17,23,0,12,20,1,15,11,6,19,5,20,21,24,33,40
22,12,15,12,19,3,8,8,2,12,10,5,8,16,10,10,20,17,19,19,11,0,0,12,15,11,13,1,7,3,11,5,9,17,8,17,23,0,12,20,1,15,11,7,19,1,2,10,25,26,44
22,12,15,12,19,3,9,8,2,12,10,6,8,16,10,10,20,17,19,19,12,0,0,13,15,11,14,1,7,3,11,5,9,17,8,18,23,0,12,20,1,15,11,7,19,7,12,21,24,27,36
